0|Abbot|Crater, craters
0|Stiborius P|Satellite Feature
0|Stofler D|Satellite Feature
0|Stofler E|Satellite Feature
0|Stofler F|Satellite Feature
0|Stofler G|Satellite Feature
0|Stofler H|Satellite Feature
0|Stofler J|Satellite Feature
0|Stofler K|Satellite Feature
0|Stofler L|Satellite Feature
0|Stofler M|Satellite Feature
0|Stofler N|Satellite Feature
0|Stofler O|Satellite Feature
0|Stofler P|Satellite Feature
0|Stofler R|Satellite Feature
0|Stofler S|Satellite Feature
0|Stofler T|Satellite Feature
0|Stofler U|Satellite Feature
0|Stofler X|Satellite Feature
0|Stofler Y|Satellite Feature
0|Stofler Z|Satellite Feature
0|Stoletov C|Satellite Feature
0|Stoletov Y|Satellite Feature
0|Stormer C|Satellite Feature
0|Stormer H|Satellite Feature
0|Stormer P|Satellite Feature
0|Stormer T|Satellite Feature
0|Stormer Y|Satellite Feature
0|Strabo B|Satellite Feature
0|Strabo C|Satellite Feature
0|Strabo L|Satellite Feature
0|Strabo N|Satellite Feature
0|Stratton F|Satellite Feature
0|Stratton K|Satellite Feature
0|Stratton L|Satellite Feature
0|Stratton Q|Satellite Feature
0|Stratton R|Satellite Feature
0|Stratton U|Satellite Feature
0|Street A|Satellite Feature
0|Street B|Satellite Feature
0|Street C|Satellite Feature
0|Street D|Satellite Feature
0|Street E|Satellite Feature
0|Street F|Satellite Feature
0|Street G|Satellite Feature
0|Street H|Satellite Feature
0|Street J|Satellite Feature
0|Street K|Satellite Feature
0|Street L|Satellite Feature
0|Street M|Satellite Feature
0|Street N|Satellite Feature
0|Street P|Satellite Feature
0|Street R|Satellite Feature
0|Street S|Satellite Feature
0|Street T|Satellite Feature
0|Stromgren A|Satellite Feature
0|Stromgren X|Satellite Feature
0|Struve B|Satellite Feature
0|Struve C|Satellite Feature
0|Struve D|Satellite Feature
0|Struve F|Satellite Feature
0|Struve G|Satellite Feature
0|Struve H|Satellite Feature
0|Struve K|Satellite Feature
0|Struve L|Satellite Feature
0|Struve M|Satellite Feature
0|Subbotin J|Satellite Feature
0|Subbotin Q|Satellite Feature
0|Subbotin R|Satellite Feature
0|Suess B|Satellite Feature
0|Suess D|Satellite Feature
0|Suess F|Satellite Feature
0|Suess G|Satellite Feature
0|Suess H|Satellite Feature
0|Suess J|Satellite Feature
0|Suess K|Satellite Feature
0|Suess L|Satellite Feature
0|Sulpicius Gallus A|Satellite Feature
0|Sulpicius Gallus B|Satellite Feature
0|Sulpicius Gallus G|Satellite Feature
0|Sulpicius Gallus H|Satellite Feature
0|Sulpicius Gallus M|Satellite Feature
0|Sumner G|Satellite Feature
0|Sundman J|Satellite Feature
0|Sundman V|Satellite Feature
0|Swann A|Satellite Feature
0|Swann C|Satellite Feature
0|Sylvester N|Satellite Feature
0|Szilard H|Satellite Feature
0|Szilard M|Satellite Feature
0|T  Mayer A|Satellite Feature
0|T  Mayer B|Satellite Feature
0|T  Mayer C|Satellite Feature
0|T  Mayer D|Satellite Feature
0|T  Mayer E|Satellite Feature
0|T  Mayer F|Satellite Feature
0|T  Mayer G|Satellite Feature
0|T  Mayer H|Satellite Feature
0|T  Mayer K|Satellite Feature
0|T  Mayer L|Satellite Feature
0|T  Mayer M|Satellite Feature
0|T  Mayer N|Satellite Feature
0|T  Mayer P|Satellite Feature
0|T  Mayer R|Satellite Feature
0|T  Mayer S|Satellite Feature
0|T  Mayer W|Satellite Feature
0|T  Mayer Z|Satellite Feature
0|Tacitus A|Satellite Feature
0|Tacitus B|Satellite Feature
0|Tacitus C|Satellite Feature
0|Tacitus D|Satellite Feature
0|Tacitus E|Satellite Feature
0|Tacitus F|Satellite Feature
0|Tacitus G|Satellite Feature
0|Tacitus H|Satellite Feature
0|Tacitus J|Satellite Feature
0|Tacitus K|Satellite Feature
0|Tacitus L|Satellite Feature
0|Tacitus M|Satellite Feature
0|Tacitus N|Satellite Feature
0|Tacitus O|Satellite Feature
0|Tacitus Q|Satellite Feature
0|Tacitus R|Satellite Feature
0|Tacitus S|Satellite Feature
0|Tacitus X|Satellite Feature
0|Tacquet B|Satellite Feature
0|Tacquet C|Satellite Feature
0|Tamm X|Satellite Feature
0|Tannerus A|Satellite Feature
0|Tannerus B|Satellite Feature
0|Tannerus C|Satellite Feature
0|Tannerus D|Satellite Feature
0|Tannerus E|Satellite Feature
0|Tannerus F|Satellite Feature
0|Tannerus G|Satellite Feature
0|Tannerus H|Satellite Feature
0|Tannerus J|Satellite Feature
0|Tannerus K|Satellite Feature
0|Tannerus L|Satellite Feature
0|Tannerus M|Satellite Feature
0|Tannerus N|Satellite Feature
0|Tannerus P|Satellite Feature
0|Taruntius B|Satellite Feature
0|Taruntius F|Satellite Feature
0|Taruntius H|Satellite Feature
0|Taruntius K|Satellite Feature
0|Taruntius L|Satellite Feature
0|Taruntius O|Satellite Feature
0|Taruntius P|Satellite Feature
0|Taruntius R|Satellite Feature
0|Taruntius S|Satellite Feature
0|Taruntius T|Satellite Feature
0|Taruntius U|Satellite Feature
0|Taruntius V|Satellite Feature
0|Taruntius W|Satellite Feature
0|Taruntius X|Satellite Feature
0|Taruntius Z|Satellite Feature
0|Taylor A|Satellite Feature
0|Taylor AB|Satellite Feature
0|Taylor B|Satellite Feature
0|Taylor C|Satellite Feature
0|Taylor D|Satellite Feature
0|Taylor E|Satellite Feature
0|Teisserenc C|Satellite Feature
0|Teisserenc P|Satellite Feature
0|Teisserenc Q|Satellite Feature
0|Ten Bruggencate C|Satellite Feature
0|Ten Bruggencate D|Satellite Feature
0|Ten Bruggencate H|Satellite Feature
0|Ten Bruggencate Y|Satellite Feature
0|Tereshkova U|Satellite Feature
0|Tesla J|Satellite Feature
0|Thales A|Satellite Feature
0|Thales E|Satellite Feature
0|Thales F|Satellite Feature
0|Thales G|Satellite Feature
0|Thales H|Satellite Feature
0|Thales W|Satellite Feature
0|Thebit A|Satellite Feature
0|Thebit B|Satellite Feature
0|Thebit C|Satellite Feature
0|Thebit D|Satellite Feature
0|Thebit E|Satellite Feature
0|Thebit F|Satellite Feature
0|Thebit J|Satellite Feature
0|Thebit K|Satellite Feature
0|Thebit L|Satellite Feature
0|Thebit P|Satellite Feature
0|Thebit Q|Satellite Feature
0|Thebit R|Satellite Feature
0|Thebit S|Satellite Feature
0|Thebit T|Satellite Feature
0|Thebit U|Satellite Feature
0|Theon Junior B|Satellite Feature
0|Theon Junior C|Satellite Feature
0|Theon Senior A|Satellite Feature
0|Theon Senior B|Satellite Feature
0|Theon Senior C|Satellite Feature
0|Theophilus B|Satellite Feature
0|Theophilus E|Satellite Feature
0|Theophilus F|Satellite Feature
0|Theophilus G|Satellite Feature
0|Theophilus K|Satellite Feature
0|Theophilus W|Satellite Feature
0|Thiel T|Satellite Feature
0|Thiessen Q|Satellite Feature
0|Thiessen W|Satellite Feature
0|Thomson J|Satellite Feature
0|Thomson M|Satellite Feature
0|Thomson V|Satellite Feature
0|Thomson W|Satellite Feature
0|Tikhomirov J|Satellite Feature
0|Tikhomirov K|Satellite Feature
0|Tikhomirov N|Satellite Feature
0|Tikhomirov R|Satellite Feature
0|Tikhomirov T|Satellite Feature
0|Tikhomirov X|Satellite Feature
0|Tikhomirov Y|Satellite Feature
0|Tiling C|Satellite Feature
0|Tiling F|Satellite Feature
0|Tiling G|Satellite Feature
0|Timiryazev B|Satellite Feature
0|Timiryazev L|Satellite Feature
0|Timiryazev P|Satellite Feature
0|Timiryazev S|Satellite Feature
0|Timiryazev W|Satellite Feature
0|Timocharis B|Satellite Feature
0|Timocharis C|Satellite Feature
0|Timocharis D|Satellite Feature
0|Timocharis E|Satellite Feature
0|Timocharis H|Satellite Feature
0|Tiselius E|Satellite Feature
0|Tiselius L|Satellite Feature
0|Tisserand A|Satellite Feature
0|Tisserand B|Satellite Feature
0|Tisserand D|Satellite Feature
0|Tisserand K|Satellite Feature
0|Titius J|Satellite Feature
0|Titius N|Satellite Feature
0|Titius Q|Satellite Feature
0|Titius R|Satellite Feature
0|Titov E|Satellite Feature
0|Torricelli A|Satellite Feature
0|Torricelli B|Satellite Feature
0|Torricelli C|Satellite Feature
0|Torricelli F|Satellite Feature
0|Torricelli G|Satellite Feature
0|Torricelli H|Satellite Feature
0|Torricelli J|Satellite Feature
0|Torricelli K|Satellite Feature
0|Torricelli L|Satellite Feature
0|Torricelli M|Satellite Feature
0|Torricelli N|Satellite Feature
0|Torricelli P|Satellite Feature
0|Torricelli R|Satellite Feature
0|Torricelli T|Satellite Feature
0|Tralles A|Satellite Feature
0|Tralles B|Satellite Feature
0|Tralles C|Satellite Feature
0|Triesnecker D|Satellite Feature
0|Triesnecker E|Satellite Feature
0|Triesnecker F|Satellite Feature
0|Triesnecker G|Satellite Feature
0|Triesnecker H|Satellite Feature
0|Triesnecker J|Satellite Feature
0|Trouvelot G|Satellite Feature
0|Trouvelot H|Satellite Feature
0|Trumpler V|Satellite Feature
0|Tsander  Zander  B|Satellite Feature
0|Tsander  Zander  R|Satellite Feature
0|Tsander  Zander  S|Satellite Feature
0|Tsander  Zander  V|Satellite Feature
0|Tsinger  Zinger  W|Satellite Feature
0|Tsinger  Zinger  Y|Satellite Feature
0|Tsiolkovskiy W|Satellite Feature
0|Tsu Chung Chi W|Satellite Feature
0|Turner A|Satellite Feature
0|Turner B|Satellite Feature
0|Turner C|Satellite Feature
0|Turner F|Satellite Feature
0|Turner H|Satellite Feature
0|Turner K|Satellite Feature
0|Turner L|Satellite Feature
0|Turner M|Satellite Feature
0|Turner N|Satellite Feature
0|Turner Q|Satellite Feature
0|Tycho A|Satellite Feature
0|Tycho B|Satellite Feature
0|Tycho C|Satellite Feature
0|Tycho D|Satellite Feature
0|Tycho E|Satellite Feature
0|Tycho F|Satellite Feature
0|Tycho H|Satellite Feature
0|Tycho J|Satellite Feature
0|Tycho K|Satellite Feature
0|Tycho P|Satellite Feature
0|Vasco da Gama R|Satellite Feature
0|Vasco da Gama S|Satellite Feature
0|Vasco da Gama T|Satellite Feature
0|Tycho Q|Satellite Feature
0|Tycho R|Satellite Feature
0|Tycho S|Satellite Feature
0|Tycho T|Satellite Feature
0|Tycho U|Satellite Feature
0|Tycho V|Satellite Feature
0|Tycho W|Satellite Feature
0|Tycho X|Satellite Feature
0|Tycho Y|Satellite Feature
0|Tycho Z|Satellite Feature
0|Tyndall S|Satellite Feature
0|Ukert A|Satellite Feature
0|Ukert B|Satellite Feature
0|Ukert E|Satellite Feature
0|Ukert J|Satellite Feature
0|Ukert K|Satellite Feature
0|Ukert M|Satellite Feature
0|Ukert N|Satellite Feature
0|Ukert P|Satellite Feature
0|Ukert R|Satellite Feature
0|Ukert V|Satellite Feature
0|Ukert W|Satellite Feature
0|Ukert X|Satellite Feature
0|Ukert Y|Satellite Feature
0|Ulugh Beigh A|Satellite Feature
0|Ulugh Beigh B|Satellite Feature
0|Ulugh Beigh C|Satellite Feature
0|Ulugh Beigh D|Satellite Feature
0|Ulugh Beigh M|Satellite Feature
0|Valier J|Satellite Feature
0|Valier P|Satellite Feature
0|Van de Graaff C|Satellite Feature
0|Van de Graaff F|Satellite Feature
0|Van de Graaff J|Satellite Feature
0|Van de Graaff M|Satellite Feature
0|Van de Graaff Q|Satellite Feature
0|Van den Bergh F|Satellite Feature
0|Van den Bergh M|Satellite Feature
0|Van den Bergh P|Satellite Feature
0|Van den Bergh Y|Satellite Feature
0|Van der Waals B|Satellite Feature
0|Van der Waals C|Satellite Feature
0|Van der Waals H|Satellite Feature
0|Van der Waals K|Satellite Feature
0|Van der Waals W|Satellite Feature
0|Van Gent D|Satellite Feature
0|Van Gent N|Satellite Feature
0|Van Gent P|Satellite Feature
0|Van Gent T|Satellite Feature
0|Van Gent U|Satellite Feature
0|Van Gent X|Satellite Feature
0|Van Maanen K|Satellite Feature
0|van Rhijn T|Satellite Feature
0|van t Hoff F|Satellite Feature
0|van t Hoff M|Satellite Feature
0|van t Hoff N|Satellite Feature
0|Vasco da Gama A|Satellite Feature
0|Vasco da Gama B|Satellite Feature
0|Vasco da Gama C|Satellite Feature
0|Vasco da Gama F|Satellite Feature
0|Vasco da Gama P|Satellite Feature
0|Vavilov D|Satellite Feature
0|Vavilov K|Satellite Feature
0|Vavilov P|Satellite Feature
0|Vega A|Satellite Feature
0|Vega B|Satellite Feature
0|Vega C|Satellite Feature
0|Vega D|Satellite Feature
0|Vega G|Satellite Feature
0|Vega H|Satellite Feature
0|Vega J|Satellite Feature
0|Vendelinus D|Satellite Feature
0|Vendelinus E|Satellite Feature
0|Vendelinus F|Satellite Feature
0|Vendelinus H|Satellite Feature
0|Vendelinus K|Satellite Feature
0|Vendelinus L|Satellite Feature
0|Vendelinus N|Satellite Feature
0|Vendelinus P|Satellite Feature
0|Vendelinus S|Satellite Feature
0|Vendelinus T|Satellite Feature
0|Vendelinus U|Satellite Feature
0|Vendelinus V|Satellite Feature
0|Vendelinus W|Satellite Feature
0|Vendelinus Y|Satellite Feature
0|Vendelinus Z|Satellite Feature
0|Vening Meinesz C|Satellite Feature
0|Vening Meinesz Q|Satellite Feature
0|Vening Meinesz T|Satellite Feature
0|Vening Meinesz W|Satellite Feature
0|Vening Meinesz Z|Satellite Feature
0|Ventris A|Satellite Feature
0|Ventris B|Satellite Feature
0|Ventris C|Satellite Feature
0|Ventris D|Satellite Feature
0|Ventris M|Satellite Feature
0|Ventris N|Satellite Feature
0|Ventris R|Satellite Feature
0|Vernadskiy U|Satellite Feature
0|Vernadskiy X|Satellite Feature
0|Vertregt J|Satellite Feature
0|Vertregt K|Satellite Feature
0|Vertregt L|Satellite Feature
0|Vertregt P|Satellite Feature
0|Vertregt R|Satellite Feature
0|Vesalius C|Satellite Feature
0|Vesalius D|Satellite Feature
0|Vesalius G|Satellite Feature
0|Vesalius H|Satellite Feature
0|Vesalius J|Satellite Feature
0|Vesalius M|Satellite Feature
0|Vestine A|Satellite Feature
0|Vestine T|Satellite Feature
0|Vetchinkin F|Satellite Feature
0|Vetchinkin K|Satellite Feature
0|Vetchinkin P|Satellite Feature
0|Vetchinkin Q|Satellite Feature
0|Vieta A|Satellite Feature
0|Vieta B|Satellite Feature
0|Vieta C|Satellite Feature
0|Vieta D|Satellite Feature
0|Vieta E|Satellite Feature
0|Vieta F|Satellite Feature
0|Vieta G|Satellite Feature
0|Vieta H|Satellite Feature
0|Vieta J|Satellite Feature
0|Vieta K|Satellite Feature
0|Vieta L|Satellite Feature
0|Vieta M|Satellite Feature
0|Vieta P|Satellite Feature
0|Vieta R|Satellite Feature
0|Vieta T|Satellite Feature
0|Vieta Y|Satellite Feature
0|Vil ev B|Satellite Feature
0|Vil ev J|Satellite Feature
0|Vil ev V|Satellite Feature
0|Virtanen B|Satellite Feature
0|Virtanen C|Satellite Feature
0|Virtanen J|Satellite Feature
0|Virtanen Z|Satellite Feature
0|Vitello A|Satellite Feature
0|Vitello B|Satellite Feature
0|Vitello C|Satellite Feature
0|Vitello D|Satellite Feature
0|Vitello E|Satellite Feature
0|Vitello G|Satellite Feature
0|Vitello H|Satellite Feature
0|Vitello K|Satellite Feature
0|Vitello L|Satellite Feature
0|Vitello M|Satellite Feature
0|Vitello N|Satellite Feature
0|Vitello P|Satellite Feature
0|Vitello R|Satellite Feature
0|Vitello S|Satellite Feature
0|Vitello T|Satellite Feature
0|Vitello X|Satellite Feature
0|Vitruvius B|Satellite Feature
0|Vitruvius G|Satellite Feature
0|Vitruvius H|Satellite Feature
0|Vitruvius L|Satellite Feature
0|Vitruvius M|Satellite Feature
0|Vitruvius T|Satellite Feature
0|Viviani N|Satellite Feature
0|Viviani P|Satellite Feature
0|Vlacq A|Satellite Feature
0|Vlacq B|Satellite Feature
0|Vlacq C|Satellite Feature
0|Vlacq D|Satellite Feature
0|Vlacq E|Satellite Feature
0|Vlacq G|Satellite Feature
0|Vlacq H|Satellite Feature
0|Vlacq K|Satellite Feature
0|Vogel A|Satellite Feature
0|Vogel B|Satellite Feature
0|Vogel C|Satellite Feature
0|Volkov F|Satellite Feature
0|Volkov J|Satellite Feature
0|Volta B|Satellite Feature
0|Volta D|Satellite Feature
0|Volterra R|Satellite Feature
0|von Bekesy F|Satellite Feature
0|von Bekesy T|Satellite Feature
0|Von der Pahlen E|Satellite Feature
0|Von der Pahlen H|Satellite Feature
0|Von der Pahlen V|Satellite Feature
0|Von Karman L|Satellite Feature
0|Watt H|Satellite Feature
0|Watt J|Satellite Feature
0|Watt K|Satellite Feature
0|Watt L|Satellite Feature
0|Watt M|Satellite Feature
0|Watt N|Satellite Feature
0|Watt R|Satellite Feature
0|Watt S|Satellite Feature
0|Watt T|Satellite Feature
0|Watt U|Satellite Feature
0|Von Karman M|Satellite Feature
0|Von Karman R|Satellite Feature
0|Von Zeipel J|Satellite Feature
0|Voskresenskiy K|Satellite Feature
0|W  Bond B|Satellite Feature
0|W  Bond C|Satellite Feature
0|W  Bond D|Satellite Feature
0|W  Bond E|Satellite Feature
0|W  Bond F|Satellite Feature
0|W  Bond G|Satellite Feature
0|Walker A|Satellite Feature
0|Walker G|Satellite Feature
0|Walker N|Satellite Feature
0|Walker R|Satellite Feature
0|Walker W|Satellite Feature
0|Walker Z|Satellite Feature
0|Wallace A|Satellite Feature
0|Wallace C|Satellite Feature
0|Wallace D|Satellite Feature
0|Wallace H|Satellite Feature
0|Wallace K|Satellite Feature
0|Wallace T|Satellite Feature
0|Walther A|Satellite Feature
0|Walther B|Satellite Feature
0|Walther C|Satellite Feature
0|Walther D|Satellite Feature
0|Walther E|Satellite Feature
0|Walther F|Satellite Feature
0|Walther G|Satellite Feature
0|Walther J|Satellite Feature
0|Walther K|Satellite Feature
0|Walther L|Satellite Feature
0|Walther M|Satellite Feature
0|Walther N|Satellite Feature
0|Walther O|Satellite Feature
0|Walther P|Satellite Feature
0|Walther Q|Satellite Feature
0|Walther R|Satellite Feature
0|Walther S|Satellite Feature
0|Walther T|Satellite Feature
0|Walther U|Satellite Feature
0|Walther W|Satellite Feature
0|Walther X|Satellite Feature
0|Wan Hoo  Van Gu  T|Satellite Feature
0|Wargentin A|Satellite Feature
0|Wargentin B|Satellite Feature
0|Wargentin C|Satellite Feature
0|Wargentin D|Satellite Feature
0|Wargentin E|Satellite Feature
0|Wargentin F|Satellite Feature
0|Wargentin H|Satellite Feature
0|Wargentin K|Satellite Feature
0|Wargentin L|Satellite Feature
0|Wargentin M|Satellite Feature
0|Wargentin P|Satellite Feature
0|Watson G|Satellite Feature
0|Watt A|Satellite Feature
0|Watt B|Satellite Feature
0|Watt C|Satellite Feature
0|Watt D|Satellite Feature
0|Watt E|Satellite Feature
0|Watt F|Satellite Feature
0|Watt G|Satellite Feature
0|Watt W|Satellite Feature
0|Webb B|Satellite Feature
0|Webb C|Satellite Feature
0|Webb D|Satellite Feature
0|Webb E|Satellite Feature
0|Webb F|Satellite Feature
0|Webb G|Satellite Feature
0|Webb H|Satellite Feature
0|Webb J|Satellite Feature
0|Webb K|Satellite Feature
0|Webb L|Satellite Feature
0|Webb M|Satellite Feature
0|Webb N|Satellite Feature
0|Webb P|Satellite Feature
0|Webb Q|Satellite Feature
0|Webb U|Satellite Feature
0|Webb W|Satellite Feature
0|Webb X|Satellite Feature
0|Weber N|Satellite Feature
0|Wegener K|Satellite Feature
0|Wegener W|Satellite Feature
0|Weigel A|Satellite Feature
0|Weigel B|Satellite Feature
0|Weigel C|Satellite Feature
0|Weigel D|Satellite Feature
0|Weigel E|Satellite Feature
0|Weigel F|Satellite Feature
0|Weigel G|Satellite Feature
0|Weigel H|Satellite Feature
0|Weinek A|Satellite Feature
0|Weinek B|Satellite Feature
0|Weinek D|Satellite Feature
0|Weinek E|Satellite Feature
0|Weinek F|Satellite Feature
0|Weinek G|Satellite Feature
0|Weinek H|Satellite Feature
0|Weinek K|Satellite Feature
0|Weinek L|Satellite Feature
0|Weinek M|Satellite Feature
0|Weiss A|Satellite Feature
0|Weiss B|Satellite Feature
0|Weiss D|Satellite Feature
0|Weiss E|Satellite Feature
0|Werner A|Satellite Feature
0|Werner B|Satellite Feature
0|Werner D|Satellite Feature
0|Werner E|Satellite Feature
0|Werner F|Satellite Feature
0|Werner G|Satellite Feature
0|Werner H|Satellite Feature
0|Wexler E|Satellite Feature
0|Wexler H|Satellite Feature
0|Wexler U|Satellite Feature
0|Wexler V|Satellite Feature
0|Whewell A|Satellite Feature
0|Whewell B|Satellite Feature
0|White W|Satellite Feature
0|Wichmann A|Satellite Feature
0|Wichmann B|Satellite Feature
0|Wichmann C|Satellite Feature
0|Wichmann D|Satellite Feature
0|Wichmann R|Satellite Feature
0|Wiechert A|Satellite Feature
0|Wiechert E|Satellite Feature
0|Wilson C|Satellite Feature
0|Wilson E|Satellite Feature
0|Wilson F|Satellite Feature
0|Winkler A|Satellite Feature
0|Winkler E|Satellite Feature
0|Wiechert J|Satellite Feature
0|Wiechert P|Satellite Feature
